"MTU (CET/CEST)","Day-ahead Price [EUR/MWh]","Currency","BZN|NO2NSL"
"01.01.2022 00:00 - 01.01.2022 01:00","139.83","EUR"
"01.01.2022 01:00 - 01.01.2022 02:00","133.36","EUR"
"01.01.2022 02:00 - 01.01.2022 03:00","112.71","EUR"
"01.01.2022 03:00 - 01.01.2022 04:00","101.41","EUR"
"01.01.2022 04:00 - 01.01.2022 05:00","102.17","EUR"
"01.01.2022 05:00 - 01.01.2022 06:00","101.36","EUR"
"01.01.2022 06:00 - 01.01.2022 07:00","105.11","EUR"
"01.01.2022 07:00 - 01.01.2022 08:00","105.07","EUR"
"01.01.2022 08:00 - 01.01.2022 09:00","104.37","EUR"
"01.01.2022 09:00 - 01.01.2022 10:00","109.67","EUR"
"01.01.2022 10:00 - 01.01.2022 11:00","108.45","EUR"
"01.01.2022 11:00 - 01.01.2022 12:00","108.62","EUR"
"01.01.2022 12:00 - 01.01.2022 13:00","106.10","EUR"
"01.01.2022 13:00 - 01.01.2022 14:00","110.34","EUR"
"01.01.2022 14:00 - 01.01.2022 15:00","122.36","EUR"
"01.01.2022 15:00 - 01.01.2022 16:00","125.01","EUR"
"01.01.2022 16:00 - 01.01.2022 17:00","145.90","EUR"
"01.01.2022 17:00 - 01.01.2022 18:00","154.80","EUR"
"01.01.2022 18:00 - 01.01.2022 19:00","154.96","EUR"
"01.01.2022 19:00 - 01.01.2022 20:00","154.95","EUR"
"01.01.2022 20:00 - 01.01.2022 21:00","145.00","EUR"
"01.01.2022 21:00 - 01.01.2022 22:00","139.96","EUR"
"01.01.2022 22:00 - 01.01.2022 23:00","117.03","EUR"
"01.01.2022 23:00 - 02.01.2022 00:00","102.92","EUR"
"02.01.2022 00:00 - 02.01.2022 01:00","96.01","EUR"
"02.01.2022 01:00 - 02.01.2022 02:00","95.00","EUR"
"02.01.2022 02:00 - 02.01.2022 03:00","95.00","EUR"
"02.01.2022 03:00 - 02.01.2022 04:00","90.14","EUR"
"02.01.2022 04:00 - 02.01.2022 05:00","91.14","EUR"
"02.01.2022 05:00 - 02.01.2022 06:00","95.00","EUR"
"02.01.2022 06:00 - 02.01.2022 07:00","95.00","EUR"
"02.01.2022 07:00 - 02.01.2022 08:00","98.31","EUR"
"02.01.2022 08:00 - 02.01.2022 09:00","98.31","EUR"
"02.01.2022 09:00 - 02.01.2022 10:00","100.00","EUR"
"02.01.2022 10:00 - 02.01.2022 11:00","100.87","EUR"
"02.01.2022 11:00 - 02.01.2022 12:00","105.23","EUR"
"02.01.2022 12:00 - 02.01.2022 13:00","95.00","EUR"
"02.01.2022 13:00 - 02.01.2022 14:00","93.80","EUR"
"02.01.2022 14:00 - 02.01.2022 15:00","92.88","EUR"
"02.01.2022 15:00 - 02.01.2022 16:00","100.47","EUR"
"02.01.2022 16:00 - 02.01.2022 17:00","106.06","EUR"
"02.01.2022 17:00 - 02.01.2022 18:00","132.05","EUR"
"02.01.2022 18:00 - 02.01.2022 19:00","149.32","EUR"
"02.01.2022 19:00 - 02.01.2022 20:00","130.77","EUR"
"02.01.2022 20:00 - 02.01.2022 21:00","115.01","EUR"
