"MTU (CET/CEST)","Day-ahead Price [EUR/MWh]","Currency","BZN|DK1"
"01.01.2022 00:00 - 01.01.2022 01:00","50.05","EUR"
"01.01.2022 01:00 - 01.01.2022 02:00","41.33","EUR"
"01.01.2022 02:00 - 01.01.2022 03:00","43.22","EUR"
"01.01.2022 03:00 - 01.01.2022 04:00","45.46","EUR"
"01.01.2022 04:00 - 01.01.2022 05:00","37.67","EUR"
"01.01.2022 05:00 - 01.01.2022 06:00","39.70","EUR"
"01.01.2022 06:00 - 01.01.2022 07:00","40.59","EUR"
"01.01.2022 07:00 - 01.01.2022 08:00","43.26","EUR"
"01.01.2022 08:00 - 01.01.2022 09:00","49.66","EUR"
"01.01.2022 09:00 - 01.01.2022 10:00","70.05","EUR"
"01.01.2022 10:00 - 01.01.2022 11:00","76.79","EUR"
"01.01.2022 11:00 - 01.01.2022 12:00","84.10","EUR"
"01.01.2022 12:00 - 01.01.2022 13:00","94.74","EUR"
"01.01.2022 13:00 - 01.01.2022 14:00","96.80","EUR"
"01.01.2022 14:00 - 01.01.2022 15:00","97.17","EUR"
"01.01.2022 15:00 - 01.01.2022 16:00","101.27","EUR"
"01.01.2022 16:00 - 01.01.2022 17:00","126.60","EUR"
"01.01.2022 17:00 - 01.01.2022 18:00","149.97","EUR"
"01.01.2022 18:00 - 01.01.2022 19:00","146.33","EUR"
"01.01.2022 19:00 - 01.01.2022 20:00","140.28","EUR"
"01.01.2022 20:00 - 01.01.2022 21:00","121.88","EUR"
"01.01.2022 21:00 - 01.01.2022 22:00","102.61","EUR"
"01.01.2022 22:00 - 01.01.2022 23:00","95.12","EUR"
"01.01.2022 23:00 - 02.01.2022 00:00","83.11","EUR"
"02.01.2022 00:00 - 02.01.2022 01:00","57.08","EUR"
"02.01.2022 01:00 - 02.01.2022 02:00","52.59","EUR"
"02.01.2022 02:00 - 02.01.2022 03:00","48.97","EUR"
"02.01.2022 03:00 - 02.01.2022 04:00","34.94","EUR"
"02.01.2022 04:00 - 02.01.2022 05:00","29.56","EUR"
"02.01.2022 05:00 - 02.01.2022 06:00","33.97","EUR"
"02.01.2022 06:00 - 02.01.2022 07:00","34.52","EUR"
"02.01.2022 07:00 - 02.01.2022 08:00","41.80","EUR"
"02.01.2022 08:00 - 02.01.2022 09:00","48.95","EUR"
"02.01.2022 09:00 - 02.01.2022 10:00","60.01","EUR"
"02.01.2022 10:00 - 02.01.2022 11:00","70.09","EUR"
"02.01.2022 11:00 - 02.01.2022 12:00","66.26","EUR"
"02.01.2022 12:00 - 02.01.2022 13:00","64.54","EUR"
"02.01.2022 13:00 - 02.01.2022 14:00","46.96","EUR"
"02.01.2022 14:00 - 02.01.2022 15:00","49.06","EUR"
"02.01.2022 15:00 - 02.01.2022 16:00","74.99","EUR"
"02.01.2022 16:00 - 02.01.2022 17:00","88.15","EUR"
"02.01.2022 17:00 - 02.01.2022 18:00","95.40","EUR"
"02.01.2022 18:00 - 02.01.2022 19:00","87.84","EUR"
"02.01.2022 19:00 - 02.01.2022 20:00","71.27","EUR"
"02.01.2022 20:00 - 02.01.2022 21:00","54.12","EUR"
"02.01.2022 21:00 - 02.01.2022 22:00","46.16","EUR"
"02.01.2022 22:00 - 02.01.2022 23:00","46.29","EUR"
"02.01.2022 23:00 - 03.01.2022 00:00","32.93","EUR"
"03.01.2022 00:00 - 03.01.2022 01:00","13.20","EUR"
"03.01.2022 01:00 - 03.01.2022 02:00","19.92","EUR"
"03.01.2022 02:00 - 03.01.2022 03:00","19.87","EUR"
"03.01.2022 03:00 - 03.01.2022 04:00","13.24","EUR"
"03.01.2022 04:00 - 03.01.2022 05:00","0.10","EUR"
"03.01.2022 05:00 - 03.01.2022 06:00","0.32","EUR"
"03.01.2022 06:00 - 03.01.2022 07:00","37.55","EUR"
"03.01.2022 07:00 - 03.01.2022 08:00","88.76","EUR"
"03.01.2022 08:00 - 03.01.2022 09:00","122.93","EUR"
"03.01.2022 09:00 - 03.01.2022 10:00","110.17","EUR"
"03.01.2022 10:00 - 03.01.2022 11:00","93.38","EUR"
"03.01.2022 11:00 - 03.01.2022 12:00","90.73","EUR"
"03.01.2022 12:00 - 03.01.2022 13:00","82.37","EUR"
"03.01.2022 13:00 - 03.01.2022 14:00","80.90","EUR"
"03.01.2022 14:00 - 03.01.2022 15:00","80.99","EUR"
"03.01.2022 15:00 - 03.01.2022 16:00","98.05","EUR"
"03.01.2022 16:00 - 03.01.2022 17:00","120.55","EUR"
"03.01.2022 17:00 - 03.01.2022 18:00","139.57","EUR"
"03.01.2022 18:00 - 03.01.2022 19:00","134.69","EUR"
"03.01.2022 19:00 - 03.01.2022 20:00","114.82","EUR"
"03.01.2022 20:00 - 03.01.2022 21:00","117.71","EUR"
"03.01.2022 21:00 - 03.01.2022 22:00","95.95","EUR"
"03.01.2022 22:00 - 03.01.2022 23:00","105.68","EUR"
"03.01.2022 23:00 - 04.01.2022 00:00","95.26","EUR"
"04.01.2022 00:00 - 04.01.2022 01:00","103.70","EUR"
"04.01.2022 01:00 - 04.01.2022 02:00","108.27","EUR"
"04.01.2022 02:00 - 04.01.2022 03:00","105.92","EUR"
"04.01.2022 03:00 - 04.01.2022 04:00","103.41","EUR"
"04.01.2022 04:00 - 04.01.2022 05:00","102.71","EUR"
"04.01.2022 05:00 - 04.01.2022 06:00","114.23","EUR"
"04.01.2022 06:00 - 04.01.2022 07:00","130.17","EUR"
"04.01.2022 07:00 - 04.01.2022 08:00","182.64","EUR"
"04.01.2022 08:00 - 04.01.2022 09:00","174.61","EUR"
"04.01.2022 09:00 - 04.01.2022 10:00","171.63","EUR"
"04.01.2022 10:00 - 04.01.2022 11:00","172.29","EUR"
"04.01.2022 11:00 - 04.01.2022 12:00","164.62","EUR"
"04.01.2022 12:00 - 04.01.2022 13:00","159.98","EUR"
"04.01.2022 13:00 - 04.01.2022 14:00","155.69","EUR"
"04.01.2022 14:00 - 04.01.2022 15:00","155.16","EUR"
"04.01.2022 15:00 - 04.01.2022 16:00","158.45","EUR"
"04.01.2022 16:00 - 04.01.2022 17:00","161.35","EUR"
"04.01.2022 17:00 - 04.01.2022 18:00","167.76","EUR"
"04.01.2022 18:00 - 04.01.2022 19:00","164.46","EUR"
"04.01.2022 19:00 - 04.01.2022 20:00","153.88","EUR"
"04.01.2022 20:00 - 04.01.2022 21:00","146.81","EUR"
"04.01.2022 21:00 - 04.01.2022 22:00","128.75","EUR"
"04.01.2022 22:00 - 04.01.2022 23:00","112.96","EUR"
"04.01.2022 23:00 - 05.01.2022 00:00","84.11","EUR"
"05.01.2022 00:00 - 05.01.2022 01:00","93.87","EUR"
"05.01.2022 01:00 - 05.01.2022 02:00","51.69","EUR"
"05.01.2022 02:00 - 05.01.2022 03:00","50.04","EUR"
"05.01.2022 03:00 - 05.01.2022 04:00","49.53","EUR"
"05.01.2022 04:00 - 05.01.2022 05:00","50.07","EUR"
"05.01.2022 05:00 - 05.01.2022 06:00","93.39","EUR"
"05.01.2022 06:00 - 05.01.2022 07:00","99.16","EUR"
"05.01.2022 07:00 - 05.01.2022 08:00","101.15","EUR"
"05.01.2022 08:00 - 05.01.2022 09:00","129.56","EUR"
"05.01.2022 09:00 - 05.01.2022 10:00","121.09","EUR"
"05.01.2022 10:00 - 05.01.2022 11:00","135.05","EUR"
"05.01.2022 11:00 - 05.01.2022 12:00","129.99","EUR"
"05.01.2022 12:00 - 05.01.2022 13:00","131.97","EUR"
"05.01.2022 13:00 - 05.01.2022 14:00","130.67","EUR"
"05.01.2022 14:00 - 05.01.2022 15:00","121.39","EUR"
"05.01.2022 15:00 - 05.01.2022 16:00","122.42","EUR"
"05.01.2022 16:00 - 05.01.2022 17:00","137.28","EUR"
"05.01.2022 17:00 - 05.01.2022 18:00","148.09","EUR"
"05.01.2022 18:00 - 05.01.2022 19:00","139.88","EUR"
"05.01.2022 19:00 - 05.01.2022 20:00","135.75","EUR"
"05.01.2022 20:00 - 05.01.2022 21:00","119.93","EUR"
"05.01.2022 21:00 - 05.01.2022 22:00","98.09","EUR"
"05.01.2022 22:00 - 05.01.2022 23:00","118.71","EUR"
"05.01.2022 23:00 - 06.01.2022 00:00","99.68","EUR"
"06.01.2022 00:00 - 06.01.2022 01:00","99.85","EUR"
"06.01.2022 01:00 - 06.01.2022 02:00","101.32","EUR"
"06.01.2022 02:00 - 06.01.2022 03:00","110.01","EUR"
"06.01.2022 03:00 - 06.01.2022 04:00","111.55","EUR"
"06.01.2022 04:00 - 06.01.2022 05:00","123.37","EUR"
"06.01.2022 05:00 - 06.01.2022 06:00","149.94","EUR"
"06.01.2022 06:00 - 06.01.2022 07:00","121.09","EUR"
"06.01.2022 07:00 - 06.01.2022 08:00","193.79","EUR"
"06.01.2022 08:00 - 06.01.2022 09:00","228.92","EUR"
"06.01.2022 09:00 - 06.01.2022 10:00","212.90","EUR"
"06.01.2022 10:00 - 06.01.2022 11:00","215.50","EUR"
"06.01.2022 11:00 - 06.01.2022 12:00","231.90","EUR"
"06.01.2022 12:00 - 06.01.2022 13:00","226.00","EUR"
"06.01.2022 13:00 - 06.01.2022 14:00","209.20","EUR"
"06.01.2022 14:00 - 06.01.2022 15:00","216.06","EUR"
"06.01.2022 15:00 - 06.01.2022 16:00","230.77","EUR"
"06.01.2022 16:00 - 06.01.2022 17:00","245.95","EUR"
"06.01.2022 17:00 - 06.01.2022 18:00","274.11","EUR"
"06.01.2022 18:00 - 06.01.2022 19:00","273.44","EUR"
"06.01.2022 19:00 - 06.01.2022 20:00","219.77","EUR"
"06.01.2022 20:00 - 06.01.2022 21:00","217.91","EUR"
"06.01.2022 21:00 - 06.01.2022 22:00","203.31","EUR"
"06.01.2022 22:00 - 06.01.2022 23:00","171.31","EUR"
"06.01.2022 23:00 - 07.01.2022 00:00","124.70","EUR"
"07.01.2022 00:00 - 07.01.2022 01:00","128.92","EUR"
"07.01.2022 01:00 - 07.01.2022 02:00","116.65","EUR"
